keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
zfduq,caers,yxkm_,_wngv,hitol,bpj__,lotihsreac,1120.290609,18.69%,→001.04%,39.13%,←003.28%,56876602209.09,←000.49%,←000.32%,1.69,→001.98%,1.67,1.71,07.13% │ 10.02% │ 12.13% │ 11.61% │ 09.22%,09.42% │ 11.38% │ 12.04% │ 09.79% │ 07.25%,05.16% │ 10.65% │ 16.54% │ 11.91% │ 06.55%,06.30% │ 11.42% │ 16.51% │ 09.61% │ 05.34%,→001.64% │ ←002.36% │ ←000.78% │ ←002.02% │ →002.05%,25.33%,62.05%,12.62%,→026.14% │ ←006.62% │ ←039.08%,50.12%,49.88%,50.81%,49.19%,28507327325.44,28369274883.65,8775680859,8497329594,6759696870,1606050536,1622978625,3529744592,3518458193
bmu__,dneal,zjkcf,vprg_,hitos,qywx_,sotihlaend,1120.265418,17.11%,→000.11%,39.64%,→002.21%,57742178388.63,→000.92%,→001.11%,1.68,←000.76%,1.68,1.67,07.84% │ 09.33% │ 11.98% │ 11.22% │ 09.40%,08.91% │ 11.35% │ 12.78% │ 09.64% │ 07.55%,05.57% │ 10.32% │ 15.49% │ 11.60% │ 06.45%,05.86% │ 11.44% │ 17.02% │ 09.80% │ 06.45%,←003.82% │ →003.17% │ →006.31% │ →001.11% │ ←005.47%,22.57%,64.14%,13.29%,→032.40% │ →000.95% │ ←092.56%,49.77%,50.23%,49.44%,50.56%,28737490635.37,29004687753.26,8539911453,8733099000,6846352061,1477072096,1478741605,3461388643,3500158951
qmugy,lread,wkvfz,xco__,stinh,__jpb,lreadstinh,1120.216216,18.52%,←001.74%,37.55%,→000.30%,58549124342.03,←000.83%,→000.97%,1.74,→000.49%,1.73,1.74,07.72% │ 09.62% │ 12.59% │ 11.90% │ 08.37%,08.60% │ 11.39% │ 12.59% │ 08.97% │ 08.24%,06.06% │ 09.88% │ 15.83% │ 12.51% │ 05.66%,06.64% │ 12.12% │ 15.38% │ 09.64% │ 06.30%,→006.28% │ ←007.19% │ ←000.03% │ ←004.40% │ →002.58%,24.42%,62.52%,13.06%,→008.06% │ →001.77% │ ←036.05%,50.21%,49.79%,49.93%,50.07%,29394904540.63,29154219801.40,8623600337,8649410116,6486375546,1613042656,1585401634,3642956764,3678567345
xulfp,sream,___wk,_ydbq,hiton,vgcjz,sreamhiton,1120.062316,17.14%,←001.88%,37.73%,→000.69%,58335364535.06,→001.78%,→000.60%,1.73,←000.07%,1.73,1.73,08.21% │ 09.47% │ 12.01% │ 11.58% │ 08.29%,08.60% │ 11.21% │ 12.22% │ 09.27% │ 09.15%,06.64% │ 09.31% │ 16.24% │ 12.15% │ 05.50%,05.76% │ 11.34% │ 15.95% │ 09.41% │ 07.72%,→010.26% │ ←002.18% │ →001.75% │ ←003.27% │ →003.67%,22.72%,64.92%,12.36%,←074.89% │ →002.99% │ →066.11%,49.55%,50.45%,49.83%,50.17%,28905466909.73,29429897625.33,8606616092,8666394361,6517525372,1493756300,1466242575,3634306361,3656067922
julfp,sream,___wk,_ydbq,hiton,vgcxz,sreamhiton,1119.974383,17.04%,←001.29%,37.79%,→000.54%,58341942764.34,→001.45%,→000.84%,1.73,→000.22%,1.73,1.73,08.19% │ 09.53% │ 12.04% │ 11.61% │ 08.26%,08.60% │ 11.22% │ 12.26% │ 09.14% │ 09.14%,06.68% │ 09.31% │ 16.24% │ 12.15% │ 05.50%,05.76% │ 11.34% │ 15.95% │ 09.37% │ 07.72%,→010.41% │ ←004.28% │ →001.73% │ ←003.48% │ →004.03%,22.73%,64.96%,12.30%,←075.03% │ →002.68% │ →065.92%,49.64%,50.36%,49.87%,50.13%,28958370388.75,29383572375.59,8613257667,8659752786,6526932925,1480940734,1462110615,3625217916,3655748814
bmu__,dneal,xjkcf,yprw_,hotis,qgvz_,sitohlaend,1119.816136,17.18%,←000.86%,39.59%,→001.97%,58039148977.94,→001.60%,→000.55%,1.68,←000.98%,1.68,1.67,07.92% │ 09.28% │ 11.88% │ 11.16% │ 09.35%,09.79% │ 11.44% │ 12.20% │ 09.35% │ 07.63%,05.63% │ 10.32% │ 15.49% │ 11.60% │ 06.45%,06.48% │ 11.76% │ 16.40% │ 09.41% │ 06.45%,←003.78% │ →000.69% │ →002.59% │ →002.42% │ →004.47%,22.83%,64.21%,12.96%,→034.25% │ →002.45% │ ←114.15%,49.60%,50.40%,49.50%,50.50%,28785640741.37,29253508236.57,8550794746,8722215707,6838509525,1489689237,1476959128,3475120644,3494269486
bmu__,dneal,xjkcf,vprg_,hitos,zywq_,sotihlaend,1119.756382,17.11%,←001.63%,39.59%,→001.97%,57734220899.62,→000.56%,→000.55%,1.68,←000.98%,1.68,1.67,07.96% │ 09.33% │ 11.94% │ 11.22% │ 09.40%,08.98% │ 11.32% │ 12.75% │ 09.54% │ 07.55%,05.63% │ 10.32% │ 15.49% │ 11.60% │ 06.45%,05.89% │ 11.44% │ 17.02% │ 09.71% │ 06.45%,←005.42% │ →002.13% │ →006.36% │ →000.89% │ ←004.72%,22.54%,64.09%,13.38%,→032.23% │ →001.04% │ ←097.43%,49.86%,50.14%,49.50%,50.50%,28785640741.37,28948580158.25,8550794746,8722215707,6838509525,1489689237,1465754598,3475120644,3494269486
bmu__,dneal,xjkcf,vprg_,hitos,qywz_,sotihlaend,1119.718179,17.11%,←001.63%,39.59%,→001.97%,57715560196.35,→000.50%,→000.55%,1.68,←000.98%,1.68,1.67,07.96% │ 09.34% │ 11.95% │ 11.22% │ 09.40%,08.91% │ 11.31% │ 12.76% │ 09.58% │ 07.55%,05.63% │ 10.32% │ 15.49% │ 11.60% │ 06.45%,05.86% │ 11.44% │ 17.02% │ 09.74% │ 06.45%,←005.42% │ →002.58% │ →006.36% │ →000.79% │ ←005.48%,22.54%,64.10%,13.36%,→032.23% │ →001.01% │ ←098.39%,49.88%,50.12%,49.50%,50.50%,28785640741.37,28929919454.98,8550794746,8722215707,6838509525,1489689237,1465754598,3475120644,3494269486
gzpuq,dtehr,_mvc_,_fobw,sinal,_yjkx,lanisrhetd,1119.634647,17.10%,←001.90%,37.84%,←000.04%,60242899077.92,←001.07%,→001.04%,1.73,→000.79%,1.72,1.73,07.69% │ 09.89% │ 12.19% │ 11.46% │ 09.03%,08.41% │ 10.98% │ 12.33% │ 09.91% │ 08.10%,05.87% │ 11.53% │ 15.19% │ 10.79% │ 06.63%,06.45% │ 11.48% │ 15.28% │ 10.64% │ 06.15%,→005.07% │ →000.16% │ →001.16% │ ←004.40% │ ←007.38%,23.88%,64.19%,11.93%,→036.23% │ ←004.10% │ ←122.28%,50.27%,49.73%,50.01%,49.99%,30282404422.39,29960494655.53,8638151864,8634858589,6536087673,1490507452,1462693462,3616885388,3654926594
pjsuq,dearl,__zfw,kycv_,hiotn,xgmb_,ntoihlraed,1119.593321,16.64%,←001.53%,37.99%,←002.29%,59527485178.46,←001.35%,←000.04%,1.72,→001.60%,1.71,1.74,08.17% │ 10.85% │ 11.55% │ 11.23% │ 08.54%,08.26% │ 11.54% │ 11.18% │ 10.14% │ 08.54%,05.97% │ 12.20% │ 14.85% │ 11.49% │ 06.06%,05.62% │ 11.34% │ 13.49% │ 11.49% │ 07.49%,→004.33% │ ←006.98% │ ←003.32% │ →002.76% │ ←003.41%,22.05%,64.86%,13.08%,←076.57% │ →007.37% │ →036.81%,50.34%,49.66%,50.57%,49.43%,29963598506.45,29563886672.01,8734392942,8538617511,6562689065,1447596476,1425830339,3623239324,3621971266
zcfkx,lread,wjguy,_pnmv,sitoh,qb___,hotisdaerl,1119.563172,18.11%,→001.06%,38.92%,→000.42%,57938662788.62,←000.19%,→001.78%,1.70,→000.95%,1.69,1.70,07.95% │ 10.02% │ 12.09% │ 11.48% │ 08.51%,08.62% │ 10.93% │ 12.48% │ 10.12% │ 07.79%,06.09% │ 10.09% │ 16.21% │ 11.80% │ 05.72%,06.55% │ 11.35% │ 16.28% │ 10.16% │ 05.76%,←002.06% │ →001.05% │ →003.14% │ ←005.05% │ →001.39%,23.22%,62.94%,13.83%,→050.46% │ →005.34% │ ←462.41%,50.05%,49.95%,49.89%,50.11%,28996879680.74,28941783107.88,8618308980,8654701473,6722151539,1555964018,1572685005,3510984806,3574763310
gwn__,mores,qbjp_,_dcuz,ltaih,yvfxk,moresltaih,1119.428284,17.50%,←001.38%,39.97%,←001.76%,57877859032.77,←000.44%,←000.31%,1.67,→000.95%,1.66,1.67,06.94% │ 10.90% │ 10.91% │ 12.77% │ 08.58%,08.77% │ 12.08% │ 10.94% │ 11.02% │ 07.07%,04.75% │ 10.87% │ 14.25% │ 14.12% │ 06.45%,05.97% │ 13.70% │ 13.78% │ 10.56% │ 05.55%,→001.83% │ →001.10% │ →000.25% │ ←005.69% │ →002.18%,25.04%,61.61%,13.35%,←013.30% │ ←005.52% │ →036.68%,50.11%,49.89%,50.44%,49.56%,29002314480.19,28875544552.58,8712045264,8560965189,6903462977,1521320934,1500675422,3457595719,3446840959
xfduq,caers,yzkm_,_gnwv,hotil,bpj__,litohsreac,1119.313906,18.69%,→001.14%,39.13%,←003.28%,57010823491.06,←000.23%,←000.32%,1.69,→001.98%,1.67,1.71,07.29% │ 09.91% │ 12.08% │ 11.58% │ 09.20%,09.39% │ 11.48% │ 12.33% │ 09.50% │ 07.24%,05.22% │ 10.58% │ 16.54% │ 11.91% │ 06.55%,06.30% │ 11.76% │ 16.51% │ 09.28% │ 05.34%,←000.58% │ ←004.29% │ →002.02% │ ←000.91% │ →002.01%,25.15%,62.31%,12.55%,→023.48% │ ←005.08% │ ←036.14%,50.06%,49.94%,50.81%,49.19%,28538609753.83,28472213737.23,8775680859,8497329594,6759696870,1604518628,1622978625,3529744592,3518458193
gusqk,lraed,___vw,bpmj_,hotin,xfcyz,lraedhotin,1119.257792,16.77%,←002.74%,37.84%,→001.00%,59612346123.92,→001.09%,→001.63%,1.73,→000.47%,1.72,1.73,08.54% │ 09.05% │ 11.00% │ 12.34% │ 08.80%,09.32% │ 12.08% │ 10.83% │ 09.19% │ 08.85%,06.32% │ 09.31% │ 14.72% │ 13.15% │ 06.26%,06.49% │ 11.89% │ 14.73% │ 09.52% │ 07.62%,→003.56% │ →001.55% │ ←001.56% │ ←002.14% │ →005.58%,22.46%,64.15%,13.40%,←092.20% │ →005.30% │ →061.07%,49.73%,50.27%,49.75%,50.25%,29642281299.51,29970064824.41,8593240070,8679770383,6536445671,1467595534,1428413668,3605833285,3665620699
jpumx,ciers,yzkd_,_gnwv,hotal,bfq__,latohsreic,1118.747408,19.13%,→001.77%,39.18%,←000.86%,57202033462.45,→001.20%,←000.87%,1.69,←000.01%,1.69,1.69,07.22% │ 09.66% │ 11.47% │ 12.00% │ 09.36%,09.36% │ 11.67% │ 12.08% │ 09.95% │ 07.24%,05.26% │ 09.86% │ 15.49% │ 12.96% │ 06.64%,06.30% │ 11.80% │ 16.38% │ 09.96% │ 05.34%,→000.31% │ →002.95% │ →005.06% │ ←002.78% │ →000.03%,23.77%,62.41%,13.82%,→030.66% │ ←002.77% │ ←051.87%,49.70%,50.30%,50.21%,49.79%,28427872652.99,28774160809.46,8673405376,8599605077,6767444162,1637018153,1666477834,3535425851,3505029642
gjucz,dtehr,_pvm_,_fobw,sanil,_yxkq,linasrhetd,1118.746026,16.48%,→000.30%,37.99%,←000.56%,59987190904.47,←001.38%,→000.43%,1.72,→000.71%,1.72,1.73,07.71% │ 09.44% │ 13.12% │ 11.00% │ 09.06%,08.44% │ 11.16% │ 12.50% │ 09.63% │ 07.92%,05.87% │ 11.17% │ 15.83% │ 10.61% │ 06.66%,06.45% │ 12.16% │ 15.24% │ 09.95% │ 06.06%,→002.61% │ →001.99% │ ←005.00% │ →001.43% │ ←007.32%,25.06%,64.45%,10.49%,→028.59% │ ←005.01% │ ←091.45%,50.34%,49.66%,50.14%,49.86%,30199009052.90,29788181851.57,8660703064,8612307389,6561543750,1420823381,1425052657,3615452429,3630903476
gvumq,ctehr,_pzd_,_fowj,sianl,_yxbk,lnaisrhetc,1118.699990,17.14%,←000.61%,37.84%,←000.04%,58832818016.18,←003.69%,→001.04%,1.73,→000.79%,1.72,1.73,07.20% │ 10.75% │ 12.28% │ 11.47% │ 09.20%,08.59% │ 10.98% │ 12.19% │ 10.54% │ 06.79%,05.38% │ 12.02% │ 14.88% │ 11.11% │ 06.63%,06.45% │ 11.48% │ 16.02% │ 10.80% │ 05.24%,←006.11% │ ←001.99% │ ←000.75% │ ←004.48% │ ←007.03%,23.49%,63.73%,12.78%,→012.62% │ ←005.67% │ ←029.38%,50.91%,49.09%,50.01%,49.99%,29949394045.81,28883423970.37,8638151864,8634858589,6536087673,1485161574,1476127928,3616885388,3654926594
jkucp,lnead,vwy__,zfom_,riths,xgqb_,lneadriths,1118.698805,16.81%,←000.05%,39.43%,→001.90%,58174246037.00,→001.71%,→001.04%,1.68,←000.59%,1.69,1.68,07.36% │ 08.90% │ 13.08% │ 11.34% │ 08.88%,09.32% │ 11.35% │ 12.83% │ 09.36% │ 07.58%,05.57% │ 09.93% │ 16.45% │ 11.60% │ 05.97%,06.85% │ 11.82% │ 16.46% │ 08.90% │ 06.45%,→002.93% │ →004.83% │ ←002.01% │ →000.06% │ →004.69%,25.89%,62.96%,11.15%,→018.28% │ ←002.12% │ ←021.54%,49.57%,50.43%,49.52%,50.48%,28836960048.67,29337285988.33,8553667228,8719343225,6810008884,1452295639,1451557894,3480592479,3517298292
qfduz,caers,yxkm_,_gnwv,hotil,bpj__,litohsreac,1118.697190,18.69%,→001.04%,39.13%,←003.28%,56949343697.73,←000.02%,←000.32%,1.69,→001.98%,1.67,1.71,07.08% │ 10.00% │ 12.10% │ 11.57% │ 09.25%,09.40% │ 11.49% │ 12.35% │ 09.51% │ 07.25%,05.13% │ 10.65% │ 16.54% │ 11.91% │ 06.58%,06.30% │ 11.76% │ 16.51% │ 09.28% │ 05.34%,→002.37% │ ←005.18% │ →001.97% │ ←000.68% │ →001.57%,24.98%,62.37%,12.65%,→024.84% │ ←005.06% │ ←037.82%,50.00%,50.00%,50.81%,49.19%,28477129960.50,28472213737.23,8775680859,8497329594,6759696870,1606050536,1622978625,3529744592,3518458193
qmbxy,dneal,fkgc_,vuopj,htsir,zw___,dnealhtsir,1118.688636,18.48%,→001.16%,37.99%,←001.41%,58661725753.09,→000.40%,→001.82%,1.72,→002.31%,1.70,1.74,08.17% │ 09.74% │ 12.03% │ 11.10% │ 08.86%,08.82% │ 11.78% │ 11.46% │ 09.57% │ 08.46%,06.11% │ 10.84% │ 15.64% │ 11.79% │ 05.97%,05.89% │ 13.26% │ 14.01% │ 09.73% │ 06.76%,→003.44% │ ←001.70% │ ←004.92% │ →005.74% │ ←000.46%,24.28%,62.63%,13.08%,→049.94% │ →002.18% │ ←379.82%,49.90%,50.10%,50.35%,49.65%,29271983942.13,29389741810.96,8696806568,8576203885,6561675168,1586834699,1605491147,3589807113,3656417374
xkucp,lnead,vwy__,jfom_,riths,zgqb_,lneadriths,1118.673579,16.83%,←001.50%,39.37%,→002.05%,58142674943.97,→001.94%,→000.79%,1.68,←000.87%,1.69,1.68,07.37% │ 08.91% │ 13.00% │ 11.32% │ 08.92%,09.37% │ 11.33% │ 12.85% │ 09.36% │ 07.58%,05.54% │ 09.93% │ 16.45% │ 11.60% │ 05.97%,06.89% │ 11.82% │ 16.46% │ 08.90% │ 06.45%,→002.83% │ →004.79% │ ←001.18% │ →000.13% │ →004.83%,26.07%,62.86%,11.07%,→019.38% │ ←002.08% │ ←023.62%,49.51%,50.49%,49.48%,50.52%,28786759946.05,29355914997.92,8547025653,8725984800,6799914423,1464046876,1442355722,3490024378,3517960854
gusqk,lraed,___vw,bpmj_,hotin,zfcyx,lraedhotin,1118.539856,16.77%,←002.74%,37.84%,→001.00%,59612018472.74,→001.09%,→001.63%,1.73,→000.47%,1.72,1.73,08.54% │ 09.05% │ 11.00% │ 12.34% │ 08.80%,09.24% │ 12.08% │ 10.83% │ 09.19% │ 08.93%,06.32% │ 09.31% │ 14.72% │ 13.15% │ 06.26%,06.43% │ 11.89% │ 14.73% │ 09.52% │ 07.68%,→004.39% │ →001.55% │ ←001.56% │ ←002.14% │ →004.79%,22.45%,64.15%,13.40%,←092.26% │ →005.31% │ →061.07%,49.73%,50.27%,49.75%,50.25%,29642281299.51,29969737173.23,8593240070,8679770383,6536445671,1467595534,1428413668,3605833285,3665620699
zfduq,caers,yxkm_,_gnwv,hotil,bpj__,litohsreac,1118.455929,18.69%,→001.04%,39.13%,←003.28%,56979541062.67,←000.12%,←000.32%,1.69,→001.98%,1.67,1.71,07.12% │ 10.00% │ 12.11% │ 11.59% │ 09.21%,09.40% │ 11.48% │ 12.34% │ 09.50% │ 07.25%,05.16% │ 10.65% │ 16.54% │ 11.91% │ 06.55%,06.30% │ 11.76% │ 16.51% │ 09.28% │ 05.34%,→001.79% │ ←005.27% │ →001.83% │ ←000.91% │ →002.01%,25.00%,62.36%,12.64%,→024.64% │ ←005.14% │ ←037.83%,50.03%,49.97%,50.81%,49.19%,28507327325.44,28472213737.23,8775680859,8497329594,6759696870,1606050536,1622978625,3529744592,3518458193
gjpuq,dtehr,_mvc_,_fobw,sinal,_yxkz,lanisrhetd,1118.454295,16.98%,←002.84%,37.82%,←000.44%,60188959897.58,←001.68%,→000.74%,1.73,→000.86%,1.72,1.74,07.70% │ 10.00% │ 12.19% │ 11.48% │ 09.04%,08.42% │ 10.99% │ 12.24% │ 09.91% │ 08.03%,05.87% │ 11.63% │ 15.19% │ 10.79% │ 06.63%,06.45% │ 11.48% │ 15.24% │ 10.64% │ 06.09%,→004.14% │ ←000.98% │ →000.36% │ ←004.46% │ ←007.39%,23.95%,64.23%,11.82%,→035.17% │ ←004.10% │ ←129.78%,50.42%,49.58%,50.11%,49.89%,30345440792.41,29843519105.17,8655676732,8617333721,6533454596,1486849802,1445817210,3623627991,3650817068
xpumj,ciers,yzkd_,_gnwv,hotal,bfq__,latohsreic,1118.437612,19.13%,→001.77%,39.18%,←000.86%,57219376837.89,→001.14%,←000.87%,1.69,←000.01%,1.69,1.69,07.24% │ 09.67% │ 11.45% │ 11.99% │ 09.36%,09.36% │ 11.67% │ 12.08% │ 09.95% │ 07.24%,05.22% │ 09.86% │ 15.49% │ 12.96% │ 06.68%,06.30% │ 11.80% │ 16.38% │ 09.96% │ 05.34%,←000.05% │ →002.79% │ →005.19% │ ←002.78% │ ←000.02%,23.79%,62.40%,13.81%,→030.48% │ ←002.79% │ ←051.88%,49.71%,50.29%,50.21%,49.79%,28445216028.43,28774160809.46,8673405376,8599605077,6767444162,1637018153,1666477834,3535425851,3505029642
gqpuz,dtehr,_mvc_,_fobw,sinal,_yjkx,lanisrhetd,1118.182979,17.10%,←001.90%,37.84%,←000.04%,60213265907.84,←000.98%,→001.04%,1.73,→000.79%,1.72,1.73,07.70% │ 09.87% │ 12.21% │ 11.40% │ 09.07%,08.41% │ 10.98% │ 12.34% │ 09.91% │ 08.11%,05.87% │ 11.50% │ 15.19% │ 10.79% │ 06.66%,06.45% │ 11.48% │ 15.28% │ 10.64% │ 06.15%,→005.07% │ →000.44% │ →001.08% │ ←003.77% │ ←007.82%,23.83%,64.24%,11.94%,→036.66% │ ←004.14% │ ←122.29%,50.24%,49.76%,50.01%,49.99%,30252771252.31,29960494655.53,8638151864,8634858589,6536087673,1490507452,1462693462,3616885388,3654926594
jpumz,ciers,yxkd_,_gnwv,hotal,bfq__,latohsreic,1118.074355,19.21%,→000.89%,39.18%,←000.86%,57201292274.00,→001.21%,←000.87%,1.69,←000.01%,1.69,1.69,07.22% │ 09.76% │ 11.48% │ 12.00% │ 09.24%,09.36% │ 11.67% │ 12.08% │ 09.95% │ 07.24%,05.26% │ 09.93% │ 15.49% │ 12.96% │ 06.58%,06.30% │ 11.80% │ 16.38% │ 09.96% │ 05.34%,→000.29% │ →001.90% │ →004.96% │ ←002.79% │ →001.32%,23.68%,62.42%,13.90%,→031.34% │ ←002.81% │ ←053.36%,49.70%,50.30%,50.21%,49.79%,28427131464.54,28774160809.46,8673405376,8599605077,6767444162,1651600327,1666477834,3535425851,3505029642
julfp,sream,___wk,_bdyq,hiton,vgcxz,sreamhiton,1118.067812,17.04%,←001.29%,37.79%,→000.54%,58381634670.44,→001.58%,→000.84%,1.73,→000.22%,1.73,1.73,08.19% │ 09.52% │ 12.04% │ 11.61% │ 08.25%,08.60% │ 11.01% │ 12.25% │ 09.40% │ 09.14%,06.68% │ 09.31% │ 16.24% │ 12.15% │ 05.50%,05.76% │ 11.26% │ 15.95% │ 09.46% │ 07.72%,→010.42% │ ←001.30% │ →001.74% │ ←005.39% │ →004.04%,22.77%,64.94%,12.30%,←073.98% │ →002.73% │ →065.92%,49.60%,50.40%,49.87%,50.13%,28958370388.75,29423264281.69,8613257667,8659752786,6526932925,1480940734,1462110615,3625217916,3655748814
gjucz,dtehr,_pvm_,_fowb,sanil,_yxkq,linasrhetd,1117.711184,16.48%,→000.30%,37.99%,←000.56%,59919431456.21,←001.61%,→000.43%,1.72,→000.71%,1.72,1.73,07.72% │ 09.45% │ 13.14% │ 11.01% │ 09.07%,08.45% │ 11.09% │ 12.46% │ 09.62% │ 07.98%,05.87% │ 11.17% │ 15.83% │ 10.61% │ 06.66%,06.45% │ 12.16% │ 15.24% │ 10.02% │ 05.99%,→003.20% │ →001.73% │ ←005.44% │ →000.68% │ ←007.32%,25.09%,64.36%,10.55%,→028.59% │ ←005.56% │ ←088.78%,50.40%,49.60%,50.14%,49.86%,30199009052.90,29720422403.31,8660703064,8612307389,6561543750,1420823381,1425052657,3615452429,3630903476
myplx,fneor,qwv__,jbug_,sitah,_cdzk,fneorsitah,1117.686326,16.54%,→000.96%,38.94%,→001.92%,59903613281.27,←001.19%,→000.41%,1.69,←001.07%,1.70,1.69,07.14% │ 09.84% │ 12.45% │ 11.81% │ 09.05%,08.81% │ 12.04% │ 12.09% │ 09.71% │ 07.06%,04.89% │ 10.88% │ 15.19% │ 11.83% │ 06.72%,06.68% │ 12.54% │ 15.40% │ 10.45% │ 05.43%,←001.15% │ ←001.42% │ ←002.95% │ →001.89% │ ←002.76%,21.83%,64.85%,13.32%,←085.86% │ ←000.76% │ →063.57%,50.30%,49.70%,49.52%,50.48%,30129101803.55,29774511477.72,8552782529,8720227924,6725639233,1421893853,1435607849,3533825608,3548434814
gwn__,mores,qbjp_,_dcux,ltiah,yvfzk,moresltiah,1117.538696,17.47%,←001.64%,39.97%,←001.76%,58153289043.94,→000.51%,←000.31%,1.67,→000.95%,1.66,1.67,06.91% │ 10.85% │ 10.86% │ 12.71% │ 08.54%,08.80% │ 12.17% │ 10.96% │ 11.09% │ 07.11%,04.75% │ 10.87% │ 14.25% │ 14.12% │ 06.45%,05.97% │ 13.70% │ 13.10% │ 11.18% │ 05.62%,→002.88% │ →002.13% │ →000.84% │ ←004.45% │ →003.00%,25.04%,61.71%,13.25%,←012.15% │ ←004.17% │ →036.41%,49.87%,50.13%,50.44%,49.56%,29002314480.19,29150974563.75,8712045264,8560965189,6903462977,1521320934,1496770552,3457595719,3446840959
wmu__,dneal,xjkcf,bysg_,hitor,qpvz_,rotihlaend,1117.258877,16.86%,←000.32%,40.47%,→001.69%,57695300367.65,→001.67%,→001.40%,1.65,←000.19%,1.65,1.65,07.99% │ 09.43% │ 11.46% │ 11.44% │ 09.25%,09.43% │ 11.23% │ 12.10% │ 09.71% │ 07.95%,05.71% │ 10.32% │ 15.49% │ 11.60% │ 06.45%,06.40% │ 11.44% │ 16.32% │ 09.74% │ 06.53%,←000.47% │ →002.88% │ →005.27% │ ←001.91% │ →001.87%,22.60%,64.22%,13.17%,→034.16% │ →002.33% │ ←106.22%,49.58%,50.42%,49.58%,50.42%,28604689829.28,29090610538.37,8563113462,8709896991,6990390341,1458653007,1453975486,3384721085,3432788229
xkucp,lnead,vwy__,qfom_,riths,zgjb_,lneadriths,1117.252311,16.95%,→000.04%,39.37%,→002.05%,58127573655.69,→001.89%,→000.79%,1.68,←000.87%,1.69,1.68,07.37% │ 08.91% │ 13.00% │ 11.32% │ 08.92%,09.18% │ 11.33% │ 13.02% │ 09.36% │ 07.59%,05.54% │ 09.93% │ 16.45% │ 11.60% │ 05.97%,06.76% │ 11.82% │ 16.59% │ 08.90% │ 06.45%,→002.83% │ →004.79% │ →000.16% │ →000.08% │ →002.82%,25.91%,62.87%,11.22%,→018.44% │ ←002.10% │ ←020.07%,49.52%,50.48%,49.48%,50.52%,28786759946.05,29340813709.64,8547025653,8725984800,6799914423,1464046876,1464590562,3490024378,3517960854
wmu__,dneal,jxkcf,bysg_,hitor,qpvz_,rotihlaend,1117.000329,16.86%,←000.32%,40.47%,→001.69%,57704200960.79,→001.64%,→001.40%,1.65,←000.19%,1.65,1.65,08.01% │ 09.40% │ 11.48% │ 11.45% │ 09.25%,09.43% │ 11.23% │ 12.10% │ 09.71% │ 07.95%,05.74% │ 10.28% │ 15.49% │ 11.60% │ 06.45%,06.40% │ 11.44% │ 16.32% │ 09.74% │ 06.53%,←000.80% │ →003.20% │ →005.15% │ ←001.96% │ →001.87%,22.61%,64.23%,13.16%,→034.11% │ →002.27% │ ←105.99%,49.59%,50.41%,49.58%,50.42%,28613590422.42,29090610538.37,8563113462,8709896991,6990390341,1458653007,1453975486,3384721085,3432788229
mpylx,fneor,qvw__,jbug_,sitah,_cdzk,fneorsitah,1116.723015,16.54%,→000.96%,38.94%,→001.92%,59901434632.81,←001.18%,→000.41%,1.69,←001.07%,1.70,1.69,07.14% │ 09.56% │ 12.61% │ 11.88% │ 09.10%,08.81% │ 12.04% │ 12.09% │ 09.71% │ 07.06%,04.89% │ 10.71% │ 15.36% │ 11.83% │ 06.72%,06.68% │ 12.54% │ 15.40% │ 10.45% │ 05.43%,←001.14% │ →001.53% │ ←004.32% │ →001.32% │ ←003.33%,21.93%,64.81%,13.26%,←087.17% │ ←000.64% │ →064.24%,50.29%,49.71%,49.52%,50.48%,30126923155.09,29774511477.72,8552782529,8720227924,6725639233,1421893853,1435607849,3533825608,3548434814
bmu__,dneal,xjkcf,ypsw_,hitor,qgvz_,rotihlaend,1116.664471,17.25%,→000.05%,39.59%,→001.97%,58064093542.73,→001.68%,→000.55%,1.68,←000.98%,1.68,1.67,07.92% │ 09.28% │ 11.88% │ 11.16% │ 09.35%,09.83% │ 11.38% │ 12.06% │ 09.32% │ 07.84%,05.63% │ 10.32% │ 15.49% │ 11.60% │ 06.45%,06.48% │ 11.78% │ 16.32% │ 09.38% │ 06.53%,←000.95% │ →000.42% │ →001.52% │ →001.93% │ →004.89%,22.79%,64.24%,12.97%,→034.11% │ →002.62% │ ←113.30%,49.58%,50.42%,49.50%,50.50%,28785640741.37,29278452801.36,8550794746,8722215707,6838509525,1489689237,1490373864,3475120644,3494269486
